job_id,company_name,job_title,tag_list,location,three_reasons,description
mb-bank:cv_quản_lý_ứng_dụng_devops_linuxoracle_khối_cntt,mb-bank,CV Quản lý ứng dụng ( DevOps/ Linux/Oracle )-Khối CNTT,"['DevOps', 'Oracle', 'Linux']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Phân tích, tối ưu hóa tham số ứng dụng;
Tác động vào ứng dụng – Change: thông qua việc phối hợp với các bên liên quan: DEV, NET, DBA, Máy chủ
Điều phối, xử lý các lỗi ghi nhận từ ứng dụng (issues, problems): khoanh vùng, phối hợp với các bên (nội bộ, bên ngoài) đánh giá và xử lý
Phân tích log, đánh giá đề xuất, phối hợp với các bên đưa ra giải pháp cải thiện chất lượng ứng dụng, cải thiện trải nghiệm người dùnng
Tham gia các dự án với vai trò quản lý ứng dụng: cài đặt, triển khai,… theo mô hình DevOps
Tốt nghiệp hệ chính quy các Trường Đại học trong nước hoặc nước ngoài
Chuyên ngành đào tạo: Công nghệ thông tin, Toán tin, Điện tử Viễn thông…
Chấp nhận ứng viên sắp hoặc mới tốt nghiệp với điều kiện bắt buộc: tốt nghiệp loại Khá trở lên các trường Đại học đã nêu trên
Có kinh nghiệm cài đặt, quản trị, cấu hình, tinh chỉnh tối ưu ứng dụng, Middleware, SOA. Ưu tiên hiểu biết cài đặt Corebank T24, TCServer, Websphere, Jboss
Có kiến thức, kinh nghiệm quản trị  CSDL Oracle tại các Ngân hàng, Tập đoàn &  Công ty về CNTT là một lợi thế
Có kiến thức về hệ thống UNIX, Linux"
mb-bank:data_platform_engineer_pythonjavacloudk_dữ_liệu,mb-bank, Data Platform Engineer (Python/Java/Cloud)-K. Dữ Liệu,"['Java', 'Python', 'Cloud']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Xây dựng, phát triển và cung cấp giải pháp data platform với hiệu năng cao và chi phí thấp, end to end, hybrid onpremise & cloud native về lĩnh vực Big Data và ML phục vụ kinh doanh
Nghiên cứu, thử nghiệm, đánh giá, thiết kế, triển khai, kiểm thử, sử dụng, quản trị, vận hành, hỗ trợ, giám sát, bảo trì, nâng cấp, tối ưu data platform sử dụng công nghệ open source, chuẩn hóa quy trình và con người
Mở rộng các xu hướng công nghệ về ML và BigData trong lĩnh vực Ngân hàng phục vụ kinh doanh
Tham gia đề xuất, xây dựng giải pháp, cải tiến/xây mới và tham gia triển khai các dự án trong mảng chức năng được giao đảm bảo thực hiện thành công mục tiêu chung của đơn vị.
Tham gia review, đánh giá các giải pháp công nghệ của các đối tác liên quan đến lĩnh vực chuyên môn
Tốt nghiệp Đại học các ngành công nghệ thông tin, công nghệ phần mềm, khoa học máy tính, hệ thống thống tin
Có kinh nghiệm 01 năm làm Software Engineer, 01 năm kinh nghiệm ML/AI, 02 năm kinh nghiệm Data Engineer (big data)
Ưu tiên ứng viên có kinh nghiệm làm DP hoặc có định hướng làm DP
Ưu tiên các ứng viên từng làm Data Architect, Devsecops/ Dataops/ Mlops
Có kiến thức vững về big data, data lake, data lakehouse, lambda architect, kappa architect, data fabric, distributed computing
Có kinh nghiệm sử dụng open source, Spark, Flink, K8s, Python và Scala hoặc Java (trọng tâm)
Có khả năng adapt đc với công nghệ mới, nghiên cứu và tìm hiểu, thích nghi nhanh với công nghệ mới
Yêu cầu có hiểu biết về các nền tảng hạ tầng & OS
Ưu tiên có kinh nghiệm làm cả onpremise và cả cloud (AWS or GCP or Azure)"
mb-bank:quality_assurance_qa_pqa_khối_dữ_liệu_ho24121,mb-bank,Quality Assurance (QA/ PQA) - Khối Dữ liệu  (HO24.121),"['PQA', 'QA QC']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Hướng dẫn, lập kế hoạch & thực hiện kiểm soát, đánh giá việc thực hiện tuân thủ quy trình quy định của các dự án tại MB.P129
Hỗ trợ đào tạo, tư vấn, đề xuất xây dựng quy trình phù hợp với thực tế dự án.
Nghiên cứu, tìm hiểu đề xuất xây dựng quy trình mới hỗ trợ các dự án.
Kiểm soát tiến độ, cảnh báo, phát hiện vấn đề có nguy cơ ảnh hưởng đến tiến độ, chất lượng sản phẩm.
Tổng hợp, thống kê, phân tích báo cáo các số liệu theo tiêu chuẩn yêu cầu; từ đó đưa ra các nguy cơ, vấn đề và đề xuất thực hiện
Xây dựng các phép đo lường chất lượng và thực hiện đo lường các chỉ tiêu chất lượng dịch vụ, sản phẩm
Thực hiện các nhiệm vụ liên quan đến công tác quản lý quy trình được lãnh đạo phòng/Ban Giám đốc giao
Tốt nghiệp đại học chuyên ngành CNTT / quản lý chất lượng hoặc trong lĩnh vực tương đương.
Có từ 2 năm kinh nghiệm ở vị trí tương đương, nắm vững và đã từng tham gia vào quá trình phát triển dự án phần mềm
Có kiến thức và các quy trình quản lý chất lượng CMMI
Sẵn sàng tiếp xúc với các yếu tố mới, hệ thống mới.
Kỹ năng làm việc nhóm tốt. Kỹ năng trao đổi tốt (truyền đạt dễ hiểu, biết cách đưa ra vấn đề và làm rõ vấn đề/ giải pháp)
Am hiểu về quản trị, khai thác phần mềm Jira/Confluence là một lợi thế"
mb-bank:cv_kiến_trúc_an_toàn_thông_tin_security_architecture,mb-bank,CV Kiến trúc An toàn thông tin (Security Architecture),"['Security', 'Solution Architect']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến",#N/A
mb-bank:pentester_khối_công_nghệ_thông_tin,mb-bank,Pentester - Khối Công nghệ thông tin,"['Security', 'Database']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Rà soát an ninh các dịch vụ của Ngân hàng & Công ty thành viên
Rà soát mã độc / webshell  / audit máy chủ của Ngân hàng & Công ty thành viên
Nghiên cứu đề xuất giải pháp an ninh
Phối hợp triển khai các giải pháp an ninh
Xây dựng & chuẩn hóa các quy trình đánh giá an toàn thông tin (ATTT)
Tốt nghiệp hệ chính quy các Trường Đại học trong nước hoặc nước ngoài
Chuyên ngành đào tạo: Công nghệ thông tin, Toán tin, Điện tử Viễn thông, kế toán ... tương đương
Tối thiểu 01 năm kinh nghiệm đánh giá/kiểm thử bảo mật hệ thống, xử lý sự cố an toàn thông tin.
Hiểu biết về ISO27001, PCIDSS, ITIL…
Có hiểu biết về chính sách/quy trình ATTT
Hiểu biết CSDL, các công cụ lập trình phổ biến nền tảng web/mobi;
Hiểu biết và đánh giá được nền tảng ứng dụng web/app, đánh giá các lỗ hổng hạ tầng dịch vụ (DB, WEB SERVER,…). Đánh giá các dịch vụ của các tổ chức tài chính lớn tại Việt Nam, Nước ngoài;
Có kinh nghiệm sâu rộng về cơ sở dữ liệu, hệ điều hành, mạng, giải pháp an ninh bảo mật là một lợi thế
Mức lương cạnh tranh, hấp dẫn (Thưởng xếp loại thực hiện công việc 6 tháng/lần, thưởng sinh nhật ngân hàng, thưởng các ngày lễ tết trong năm…).
Chế độ phúc lợi cạnh tranh: Du lịch hàng năm, Khám sức khỏe định kì hàng năm; Gói bảo hiểm sức khỏe; Các hoạt động tri ân, chăm lo đời sống tinh thần CBNV và Thân nhân...
Môi trường làm việc chuyên nghiệp, thân thiện, cởi mở.
Được làm việc với các hệ thống hiện đại, tiên tiến nhất thị trường, áp dụng các công nghệ hàng đầu về an ninh bảo mật để đảm bảo an toàn cho người sử dụng.
Cơ hội học hỏi nghiệp vụ ngân hàng."
mb-bank:data_architect_software_architect_khối_dữ_liệu,mb-bank,Data Architect (Software Architect) - Khối Dữ Liệu,"['Software Architect', 'System Engineer', 'Database']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Hoạch định chiến lược kiến trúc dữ liệu tại MB.
Xây dựng, quản lý các chính sách, tiêu chuẩn về kiến trúc tổng thể, đặc biệt là mảng dữ liệu.
Tham gia triển khai và đảm bảo tiêu chuẩn kiến trúc được áp dụng vào các dự án/yêu cầu phát triển.
Đánh giá và cho ý kiến về các thay đổi kiến trúc trong các dự án, công việc có liên quan đến thay đổi kiến trúc.
Rà soát, đánh giá, xây dựng và chuẩn hóa các phương án cải tiến kiến trúc.
Nghiên cứu xu hướng chuyển đổi kinh doanh, xu hướng công nghệ và các giải pháp để tham mưu cho các cấp lãnh đạo trong việc ứng dụng tại MB.""
Trên 5 năm kinh nghiệm làm việc trong/hoặc với ngân hàng hoặc/và các tổ chức tín dụng
Có kinh nghiệm tư vấn, thiết kế và xây dựng giải pháp dữ liệu
Từng tham gia phát triển phần mềm dữ liệu hoặc triển khai các giải pháp dữ liệ"
mb-bank:data_engineer_database_oracle_aws_khối_dữ_liệu,mb-bank,Data Engineer ( Database/ Oracle/ AWS) - Khối Dữ liệu,"['Database', 'Oracle', 'AWS']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Thực hiện công việc tích hợp, phát triển dữ liệu, hỗ trợ vận hành hệ thống công nghệ dữ liệu trong mảng chức năng được giao đảm bảo đúng quy trình, quy định của MB nhằm thực hiện thành công mục tiêu chung của đơn vị.
Tự phát triển hoặc phối hợp cùng các nhà cung cấp phát triển/triển khai các giải pháp Công nghệ dữ liệu theo các công việc được phân công.
Duy trì hoạt động của các sản phẩm/dịch vụ được phân công.
Nghiên cứu, tìm kiếm, tham mưu các giải pháp/sáng kiến Công nghệ dữ liệu và đề xuất nhà cung cấp đáp ứng yêu cầu của công việc.
Phát triển, kiểm thử (Unit test), nghiệm thu và hỗ trợ mức 2 (Level 2) các sản phẩm và dịch vụ Công nghệ dữ liệu
Tốt nghiệp Cử nhân chuyên ngành Công nghệ thông tin, Điện tử viễn thông hoặc tương đương
Ưu tiên có một trong các chứng chỉ nghề quốc tế về lập trình phát triển dữ liệu về Oracle (Oracle Certified Associate (OCA), Oracle Certified Professional (OCP), Oracle Certified Master (OCM), Oracle Certified Expert (OCE) và Specialist cho Oracle Database 12c...), Netezza, BI Tableau, BI publisher, Cloud ( AWS Certified Solutions Architect, AWS Certified Developer – Associate, ...)
Toeic 450 hoặc chứng chỉ tương đương"
mb-bank:kỹ_sư_devsecops_linux_devops,mb-bank,Kỹ sư Devsecops ( Linux/ DevOps),"['DevSecOps', 'DevOps', 'Linux']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Xây dựng và tối ưu hóa quy trình DevOps/DevSecOps, áp dụng nguyên tắc tự động hóa trong việc triển khai các ứng dụng công nghệ thông tin.
Triển khai, vận hành quản trị các giải pháp/công cụ tự động hóa CICD/IaC, công nghệ Containerization.
Tham gia ngay vào giai đoạn phát triển sản phẩm, thiết kế các thành phần phi chức năng đảm bảo an ninh và support trong quá trinh vận hành. (thiết kế hệ thống theo các chính sách, quy định đảm bảo an ninh, chuẩn hóa log và thông tin monitoring)
Phụ trách công việc: deploy, optimizing, monitoring, analysis
Rreview bug, viết những unit test thông thường.
Tốt nghiệp Đại học các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Điện tử viễn thông, Công nghệ phần mềm, Hệ thống thông tin ...
Am hiểu, nắm vững quy trình phát triển phần mềm.
Nắm được cơ bản logic code, nắm được tiến trình của code chạy như thế nào.
Biết và sử dụng thành thạo linux, window, macOS. Biết dùng thành thạo lệnh Terminal trong linux, CMD và powercell trong window và lệnh trong Linux.
Có kiến thức cơ bản về: Process Management, Threads and Concurrency, Sockets, I/O Management, Virtualization, Memory storage and File systems.
Có kiến thức cơ bản về: DNS, HTTP, HTTPS, FTP, SSL. Hoặc tìm hiểu thêm về các lỗ hổng bảo mật thường gặp.
Có kinh nghiệm dùng 1 số tool để truyển khai CI&CD như jenkins, jira , git (Gitlab, Bitbucket…)
Cài đặt và sử dụng Containers: Docker, Kubernetes.
Các công cụ quản lý cấu hình: Ansible
Cài đặt và sử dụng vài Web Server phổ biến như: Apache và Nginx. Tìm hiểu một số khái niệm và chức năng thường được sử dụng: Caching Server, Load balancer, Reverse Proxy, and Firewall.
Tối thiểu 6 tháng làm việc trong lĩnh vực CNTT với vai trò DevOps vận hành các công cụ jenkins, jira , git (Gitlab, Bitbucket…), hệ điều hành Linux, Windows Server"
mb-bank:solution_architect_khối_cntt,mb-bank,Solution Architect - Khối CNTT,"['Solution Architect', 'DevOps', 'Cloud']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến",#N/A
mb-bank:network_administrator,mb-bank,Network Administrator,"['Networking', 'System Engineer', 'English']","Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi","Mức lương cạnh tranh, hấp dẫn
Môi trường làm việc chuyên nghiệp, thân thiện
Được làm việc với các hệ thống hiện đại, tiên tiến","Triển khai, cấu hình, vận hành, giám sát hệ thống mạng tại các đơn vị, các trung tâm vùng, mạng lõi.
Triểnkhai, cấu hình, vận hành, giám sát hệ thống hỗ trợ quản trị CNTT (DNS, NTP,DHCP, Zabbix, Cacti, PRTG,...)
Xây dựng các tài liệu, hướng dẫn, quy trình đảm bảo kết nối hệ thống thông tin ổn định, an toàn.
Tham gia phối hợp xây dựng, triển khai áp dụng/ ứng dụng các tiêu chuẩn kết nối hệ thống thông tin ổn định, đảm bảo tuân thủ thông lệ quốc tế yêu cầu trong các tiêu chuẩn như ISO27001, PCI DSS, NIST,…
Nghiên cứu các công nghệ, kỹ thuật, ứng dụng phục vụ đảm bảo kết nối an toàn bảo mật cho hệthống thông tin của ngân hàng.
Tốt nghiệp Đại học các chuyên ngành đào tạo:Công nghệ thông tin, Toán tin, Điện tử Viễn thông, Công nghệ máy tính, Công nghệ mạng máy tính, hoặc tương đương với các chuyên ngành liên quan đến lĩnh vực mạng/ hạ tầng kết nối mạng viễn thông (GPA đạt từ mức Khá trở lên)
Tối thiểu 01 năm kinh nghiệm triển khai, vận hành, giám sát hệ thống mạng kết nối (với các thiết bị của các hãng như Cisco (bắt buộc), HP, Juniper, Extreme, CheckPoint, Palo Alto, Fortinet...);
Đã trực tiếp cấu hình, tham gia dò tìm các lỗi liên quan đến cấu hình, thiết lập hệ thống mạng thông tin kết nối
Hiểu biết về các hệ thống giám sát, theo dõi, phân tích kết nối/lưu lượng dữ liệu qua đường truyền mạng
Hiểu biết, có kinh nghiệm thực hiện đáp ứng tuân thủ các tiêu chuẩn quốc tế về An toàn thông tin như ISO27001, PCI DSS, NIST,… là 1 lợi thế
Hiểu biết về công nghệ mạng kết nối định nghĩa bởi phần mềm (SDN), có chứng chỉ liên quan là 1 lợi thế
Có kinh nghiệm làm việc trong các tổ chức tài chính,ngân hàng lớn (quy mô >500 nhân sự) là 1 lợi thế
TOEIC 450 trở lên hoặc chứng chỉ tương đương.
Có khả năng đọc hiểu tài liệu kỹ thuật, giao tiếp tiếng Anh để theo dõi, giám sát và tối ưu hệ thống là điều kiện bắt buộc"
abbank:mlops_engineer_python_cicd_ml_pineline_docker,abbank,"MLOps Engineer (Python, CI/CD, ML Pineline, Docker)","['Python', 'Database', 'Cloud']","36 Hoàng Cầu, Dong Da, Ha Noi","Lương/ thưởng hấp dẫn
Cơ hội thăng tiến nghề nghiệp cao
Môi trường làm việc thân thiện, năng động","Thiết kế kiến trúc, thực hiện triển khai và quản lý chu trình vòng đời của mô hình học máy, bao gồm lập kế hoạch, xây dựng, kiểm thử, triển khai, và theo dõi hiệu suất
Cải tiến và tối ưu hóa quy trình triển khai và vận hành mô hình, bao gồm tự động hóa các quy trình và giảm thời gian triển khai mô hình
Phối hợp chặt chẽ với các nhóm phân tích dữ liệu, chủ quản sản phẩm, công nghệ để đảm bảo rằng các giải pháp học máy được tích hợp hiệu quả vào sản phẩm và dịch vụ
Thiết lập hệ thống giám sát hoạt động của mô hình sau khi triển khai. Thực hiện bảo trì định kỳ để đảm bảo tính chính xác, ổn định và hiệu suất của các mô hình đã triển khai
Đảm bảo rằng tất cả các hoạt động và quy trình tuân thủ các chính sách an toàn thông tin và quy định về dữ liệu
Tham gia thiết kế, triển khai và tối ưu hóa các giải pháp quản trị và tích hợp dữ liệu trên nền tảng đám mây (ví dụ: AWS, Azure, GCP) hoặc on-prem để thu thập, lưu trữ, xử lý và phân tích dữ liệu
Nghiên cứu, đánh giá, triển khai các công nghệ mới trong lĩnh vực quản trị, tích hợp và xử lý dữ liệu, nhằm nâng cao hiệu suất, an ninh thông tin khả năng mở rộng của hệ thống.
Tham gia các dự án công nghệ theo phân công.
Tham gia xử lý rủi ro công nghệ theo phân công.
Bằng cấp: Đại học chuyên ngành Công nghệ thông tin/Toán tin/Khoa học máy tính/Điện tử viễn thông hoặc các lĩnh vực liên quan
Kinh nghiệm: tối thiểu 4 năm kinh nghiệm trong lĩnh vực công nghệ phần mềm, phân tích dữ liệu, khoa học dữ liệuCó kinh nghiệm triển khai mô hình học máy và tự động hoá ML Pipeline. Có kinh nghiệm làm việc với ít nhất 1 trong các nền tảng: Kubeflow, MLFlow, AWS Sagemaker, Google AI Platform, Azure Machine Learning, DataRobot, MLFlow
Thành thạo việc sử dụng các công cụ DevOps (xây dựng, CI/CD, triển khai) để triển khai các dự án phân tích dữ liệu, xây dựng mô hình học máy
Có kinh nghiệm triển khai ứng dụng trên các nền tảng containerization (Docker, Kubernetes).
Có kinh nghiệm triển khai các hệ thống theo dõi hiệu quả của mô hình như Grafana, Prometheus.
Thành thạo một trong các ngôn ngữ lập trình Python, Java hoặc Scala, có kinh nghiệm làm việc với các hệ quản trị CSDL như PostgreSQL, MySQL, Oracle, MongoDB,....
Có kiến thức về lập trình lưu trữ, xử lý dữ liệu phân tán, xử lý dữ liệu lớn (Hadoop, Spark, Elastic Search...)
Hiểu biết về kiến trúc dữ liệu (ví dụ: OLAP, Data Warehousing, Data Lake, and/or Data Mesh)
Hiểu biết, có kinh nghiệm thiết kế và xây dựng các giải pháp xử lý dữ liệu theo luồng (ví dụ thực hiện với các công cụ Apache Storm, Kafka, Spark Streaming...).
Hiểu biết về các framework Deep Learning như thư viện TensorFlow/Keras hoặc PyTorch và Python (scikit-learn, numpy, scipy, pandas, matplotlib) là một lợi thế
Có kinh nghiệm tư vấn kỹ thuật, đào tạo, dẫn dắt thay đổi
Lập kế hoạch và quản lý thời gian hiệu quả
Kỹ năng giải quyết vấn đề tốt
Giao tiếp tốt bằng tiếng Anh
Mức lương cạnh tranh, phản ánh trực tiếp kỹ năng và kinh nghiệm của ứng viên (chi tiết sẽ được thảo luận trong buổi phỏng vấn)
13 ngày nghỉ phép linh hoạt, bao gồm ngày sinh nhật và các dịp quan trọng khác
Bảo hiểm đầy đủ theo luật lao động, cùng với ABBANK CARE - chương trình phúc lợi bổ sung đặc biệt dành cho ABBankers
Lãi suất vay ưu đãi - Quyền lợi đặc biệt dành cho nhân viên ABBANK
Gia nhập các dự án chuyển đổi quy mô lớn, cộng tác cùng các chuyên gia hàng đầu để áp dụng công nghệ mới nhất trong ngành ngân hàng
Lộ trình phát triển sự nghiệp rõ ràng, được tạo điều kiện cho cả sự phát triển kỹ thuật và quản lý
Hỗ trợ đào tạo và chứng chỉ trong lĩnh vực IT, ngân hàng/tài chính
Mô hình làm việc linh hoạt, trẻ trung, khuyến khích đổi mới và sáng tạo
Văn phòng được trang bị hiện đại, kèm theo các thiết bị tiên tiến nhất dành cho nhân viên
Tổ chức thường xuyên các hoạt động ngoại khóa (team building, hội thảo, và các sự kiện văn nghệ), tạo điều kiện cho nhân viên gắn kết và phát triển"
